CpuCycles,TaskSizeMB,DeadlineMs,LatencySensitivity,RequiredMemoryMB,EdgeCpuUsagePercent,EdgeMemoryUsagePercent,EdgeQueueSize,BandwidthMbps,NetworkLatencyMs,CloudCpuUsagePercent,CloudQueueSize,ExecutionTimeEdge,ExecutionTimeCloud,TotalResponseTimeEdge,TotalResponseTimeCloud,BestDestination
584224110.69471,3.33964,1202.59476,0.25677,2856.4353,29.15194,14.50587,8,34.84357,120.93178,79.6949,37,62.87806,14.04815,311.82504,1951.51999,Edge
4679284294.21935,26.24008,3116.27073,0.81925,4506.66441,71.31651,92.47603,7,2.84871,20.0863,80.54053,15,1536.32742,112.88363,1886.97442,74255.03881,Edge
1866552075.91436,99.12109,2129.75798,0.59206,204.34058,21.1498,93.9814,5,384.05036,12.00567,73.73928,6,188.44368,43.85348,326.03073,2285.05499,Edge
1383017218.03519,0.33425,4652.33224,0.21204,1718.79174,91.27661,77.39382,19,54.4577,131.42219,87.14243,30,220.44904,34.2095,1342.8641,1117.73964,Cloud
6373710838.62321,1.71855,1515.86255,0.41989,4761.42543,22.21342,50.91139,17,2.35307,47.81718,86.9066,14,993.6099,157.51717,1469.54257,6475.84736,Edge
7947351722.69743,29.91573,4533.79954,0.81513,4810.79005,67.28049,32.61873,7,4.36185,109.37688,89.70835,18,1107.86409,198.46918,1445.79764,55800.25418,Edge
471015907.57771,87.77336,5790.75101,0.26877,162.54771,9.40885,29.62563,11,6.67759,104.54503,59.10271,10,42.94442,10.42789,287.51824,105528.84993,Edge
63795318.94987,29.8559,3366.57209,0.1005,561.4235,64.38335,30.04761,11,26.71673,166.70227,68.14143,24,8.73907,1.46576,525.43666,9724.69285,Edge
3500287969.22429,6.941,5230.84446,0.50762,5269.35077,53.21896,50.41129,25,145.30771,22.82877,37.53642,3,735.05307,70.50371,1783.76638,541.83556,Cloud
649603968.48601,87.00353,3927.2392,0.3124,759.45941,38.08658,23.84725,2,448.14025,168.43749,29.92569,18,74.75132,12.62672,145.02924,2085.3374,Edge
3689950236.78986,0.34267,2911.18113,0.72411,4171.56063,21.61242,60.50083,19,173.97226,137.9813,20.11425,29,590.27159,68.37145,1117.05777,740.35279,Cloud
7999928503.13425,67.75603,4065.9304,0.96731,5401.30541,11.80897,31.74323,17,2.17456,38.35058,19.92613,28,745.3865,148.09211,1141.72515,249894.21755,Edge
5593437859.13356,0.1084,833.25452,0.25324,2678.50182,67.86574,63.97474,4,133.22747,114.56088,75.24843,18,782.45548,132.19595,976.61382,760.26103,Cloud
6599578848.01532,0.62225,3147.52852,0.24717,3788.25665,88.21845,19.61121,1,14.31105,151.00641,82.60839,37,1035.13543,160.47267,1092.83373,1739.08031,Edge
6802570077.87124,4.6643,5976.44033,0.6295,771.56158,81.14401,21.93343,13,128.1918,87.48547,56.35476,32,1026.87068,148.8722,1735.56314,1299.24982,Cloud
5945109170.23062,1.68387,2531.25845,0.85919,3598.96806,32.72472,59.82311,12,3.3376,87.36128,15.37195,26,937.08892,107.54699,1329.80242,4654.0244,Edge
1658458850.74626,3.15387,415.3448,0.37669,2047.26722,27.05892,84.4213,0,2.05615,55.48356,38.34696,26,270.11874,33.52958,270.11874,12860.26269,Edge
5967760056.98729,8.24903,2892.36535,0.91023,2679.17558,81.60311,19.58391,12,7.11068,123.34148,85.58676,4,903.13651,146.75538,1559.79332,9778.40335,Edge
894184021.48606,89.9792,58.91444,0.09034,4647.35069,27.69932,63.13922,24,151.55019,12.26555,63.05285,36,166.27405,20.12352,897.42674,5642.67922,Edge
2390719206.39403,3.31868,3280.58967,0.55649,3112.4463,59.87028,52.00256,5,13.73397,117.03901,83.27855,20,318.50412,58.2801,543.21224,2739.99868,Edge
4774740254.6344,24.46434,2474.87644,0.38549,4154.60932,21.96313,23.29954,12,105.12573,4.44173,47.88378,25,485.28522,100.74869,819.88611,2481.98357,Edge
6959692660.65382,1.09622,1971.03809,0.04891,824.55524,50.96535,87.14097,12,42.30881,77.27796,74.80223,14,875.56035,164.19863,1366.77323,822.92571,Cloud
1360065791.22509,0.19147,5702.00303,0.35907,2118.51849,89.42196,91.67603,14,3.40089,29.43612,47.23832,9,365.12884,28.61658,1180.48719,702.54251,Cloud
3516708748.0038,9.28539,155.05805,0.53556,3935.35547,24.1084,19.76052,1,5.6727,105.64143,72.6378,24,363.71092,82.26422,392.5597,13962.84702,Edge
321832027.57585,0.15361,5867.56996,0.44283,1892.85637,35.69717,18.5947,19,579.74388,71.35287,8.79332,24,36.39308,5.6259,683.60389,397.12415,Cloud
2012463933.11883,5.09913,2111.12385,0.2934,2708.1101,6.83369,48.2076,25,156.11395,162.99272,10.51013,26,179.1658,35.49952,706.04486,827.73595,Edge
4787529101.47306,11.73618,5779.20044,0.7067,140.034,6.94249,42.34233,19,178.92954,171.54235,53.02288,12,426.65856,103.29665,828.01684,1180.77617,Edge
2885505504.5269,1.14319,5367.11671,0.88109,3358.12846,88.4839,37.46899,12,241.66529,28.16875,17.9879,23,453.22611,52.8977,1147.03917,464.74823,Cloud
5247281961.30473,0.1528,2399.4566,0.50236,637.7519,53.40322,19.58779,18,12.62746,156.4349,39.3442,26,670.79165,106.57045,1427.35777,923.44564,Cloud
6000470878.16078,2.77413,3707.08247,0.55578,4135.16636,49.3671,94.83184,18,852.22824,87.99391,18.50043,19,1685.14165,110.28667,2409.01515,540.55915,Cloud
805106312.27172,13.78636,2105.31317,0.58485,111.29738,92.20896,30.79733,25,12.57757,98.36831,21.76826,4,128.9572,15.04119,1616.30799,8998.94482,Edge
6160856128.76846,0.12499,1382.49365,0.65249,785.11233,94.29586,67.79634,15,3.18527,120.62727,17.83609,0,997.52401,112.85553,1904.02104,626.12352,Cloud
2733240691.93715,1.18082,2351.79617,0.26129,2367.86293,45.06612,89.12216,2,22.56489,98.94519,31.70996,7,565.19008,53.5791,641.74959,715.8529,Edge
5502712993.62775,0.28414,5432.79248,0.03397,1885.0023,21.52412,23.52997,2,11.87332,179.27157,86.66741,36,557.26031,135.86984,612.63202,1559.08683,Edge
2344950754.14653,1.32394,1015.42982,0.5377,2377.86014,52.09972,81.4752,12,18.25125,101.30704,57.41758,8,463.67702,51.54931,961.0155,968.70299,Edge
7436258849.00627,36.81289,518.76612,0.74306,902.98473,55.93176,94.40817,19,575.1544,159.68498,18.17113,19,1409.44972,136.44924,2229.66628,1192.78639,Cloud
7578904702.87712,2.90572,2525.6305,0.02881,4834.26125,61.70288,28.28587,10,109.26164,39.788,72.00844,13,1021.27561,176.84704,1478.93858,766.4791,Cloud
6414641581.85508,0.14252,299.9789,0.10971,4082.15854,26.67777,26.9136,18,833.85739,116.01843,47.49859,2,677.16039,135.1224,1217.25029,306.13637,Cloud
1330250121.10837,24.52431,3087.57972,0.96097,5645.99702,38.85318,51.15678,14,298.59465,121.78375,6.39929,32,269.60698,22.95904,766.38202,1283.88368,Edge
5173909495.80535,15.99153,3283.06674,0.3516,2152.68839,78.76276,46.07514,19,98.235,20.13697,16.33564,17,770.75195,94.05767,1786.17355,1654.67795,Cloud
1837591488.02496,0.2946,4861.72776,0.11564,98.53527,34.62055,45.93114,4,33.4487,10.80674,16.08554,36,206.14799,33.36344,340.46499,603.2777,Edge
233129250.25035,0.3799,4219.84824,0.56937,2746.09239,48.87537,42.94768,17,175.55832,129.91151,61.62854,20,28.92267,5.2158,708.81922,697.57149,Cloud
6697682487.70744,0.94836,4384.94278,0.16145,5226.02907,33.30362,65.35706,0,16.78009,120.9657,42.74687,10,1438.21306,138.13776,1438.21306,924.81394,Cloud
6129236981.40273,0.14987,2811.53428,0.49449,4888.74314,65.18037,57.72918,1,138.07395,103.91249,81.06314,8,1432.6929,148.15906,1480.02407,534.80972,Cloud
6526399930.85824,10.57626,2469.84446,0.89834,2227.4857,59.06377,51.68919,14,16.6701,6.65582,44.72192,31,865.09479,135.79862,1489.19651,5838.99569,Edge
7246046489.0795,36.34045,2499.9195,0.85966,6036.16558,34.10349,22.03194,25,95.69844,78.36367,73.8013,39,809.76679,170.28297,1643.43108,4377.14196,Edge
2374416736.36176,49.27519,1089.03,0.28469,6100.28057,7.43279,23.18442,12,884.64621,120.75757,85.39481,34,212.57518,58.34795,468.71223,1637.84081,Edge
2083028115.16124,10.91126,247.08513,0.33138,4847.38928,11.68524,67.22783,12,4.74866,6.36356,21.2429,34,364.08733,38.81432,643.18763,18928.21041,Edge
6078499143.44423,0.60456,5376.859,0.45409,5909.88115,41.69317,86.97748,18,358.0326,40.02325,11.98178,20,1817.58574,108.05195,2479.30044,432.4775,Cloud
7612329781.92267,28.12336,2791.16545,0.04555,74.68947,26.83921,40.71067,3,4.16112,68.54714,24.00572,14,804.61826,143.79248,894.8512,54498.2351,Edge
1529046658.39348,36.18799,1489.05882,0.63692,1570.21726,34.04619,47.86785,19,25.02411,85.7166,29.6273,35,170.8024,29.6787,803.89736,12317.11755,Edge
2687787987.58881,1.40298,1862.14493,0.29796,3276.28921,67.59804,85.13565,24,923.37746,170.28959,10.41903,5,695.44308,47.38944,1857.50188,342.03539,Cloud
1314879768.37199,2.09892,5464.53715,0.22635,97.02234,73.80129,60.10313,11,254.7079,141.79863,83.88724,9,190.43983,32.12778,753.75622,528.04345,Cloud
5719501796.95594,0.1374,3759.29012,0.43166,5141.26345,11.46841,53.27313,14,5.30381,37.24734,54.61082,12,887.59574,124.24602,1211.84669,648.99342,Cloud
4387282424.4142,30.04596,4379.84869,0.83878,1976.50237,87.1223,31.04123,10,95.04389,3.77279,22.21802,4,684.13199,82.147,1256.18234,2677.65412,Edge
3111987373.35484,52.93016,525.11932,0.27229,5545.94888,66.1838,48.61517,24,13.78513,98.18035,25.25887,10,722.42983,59.14472,1869.21486,31056.86682,Edge
419039848.15303,0.24487,4575.87617,0.96025,2186.94564,32.73833,11.7845,21,269.89281,15.75227,89.18228,6,46.35221,10.44427,733.7294,226.30142,Cloud
3628817417.95168,0.25009,1886.57664,0.20841,639.77894,84.03071,13.76296,7,2.32339,108.40233,6.98368,40,556.51155,62.82682,947.2083,1516.40594,Edge
800085116.96946,0.29792,1090.2821,0.23119,2686.47737,66.54423,76.56656,25,82.68635,110.238,68.13939,18,170.69373,18.38265,1369.31634,632.76181,Cloud
6640423056.82806,22.9413,4666.90768,0.21967,3351.41398,72.14971,93.03718,5,202.92624,35.65399,45.98427,38,1932.83268,138.94733,2185.16954,1851.28121,Cloud
5099179941.08944,39.16891,196.00041,0.31476,2791.21557,65.5221,69.70459,25,9.94387,43.82372,71.46729,40,1002.66244,118.72935,2189.78604,32717.26648,Edge
7246371965.85367,0.39508,1496.91504,0.4438,3228.84142,95.35012,33.87637,20,106.21444,179.51139,46.40216,6,1179.64968,151.90688,2397.80074,562.09425,Cloud
1445385907.56496,1.61482,392.32506,0.84337,5076.45191,34.03871,86.89672,1,6.2756,100.26471,8.61021,0,375.73846,25.24209,409.05587,2268.60216,Edge
6068676696.49361,3.78821,5580.48869,0.40081,3209.61649,31.37799,86.23645,6,4.98413,43.46089,78.53219,22,1234.68865,145.27299,1427.40922,6886.67815,Edge
3836700032.22614,34.02612,1759.41334,0.88618,2370.49343,90.0156,38.52649,24,8.15806,64.62023,7.52556,22,607.52737,66.61845,2011.69581,33811.80763,Edge
6302868472.94907,10.84831,2093.04497,0.88688,3730.7763,73.70185,87.84123,15,12.08995,112.15079,66.70448,7,1840.81078,143.97647,2608.29825,7706.71544,Edge
5813232029.67794,1.28303,1960.66999,0.65069,5083.59561,11.77847,34.28088,22,14.88236,13.76195,54.07117,24,541.49517,125.99167,1054.10205,1363.8954,Edge
4210006521.4606,2.30657,3820.28282,0.1578,2614.53888,73.2307,80.12193,2,4.64978,175.77497,43.42284,13,966.78371,87.09367,1068.69134,4513.27561,Edge
6744574365.87875,5.40968,2657.44729,0.02662,5246.09599,46.31217,46.20828,7,37.76304,127.48735,82.67508,9,1278.70507,164.03997,1550.58842,1694.64488,Edge
124198675.77227,0.11719,3536.91744,0.95416,2497.16546,69.10215,61.98444,6,4.49062,120.9677,44.72927,21,17.50189,2.58436,312.0777,864.39823,Edge
571948436.09908,0.33965,518.3934,0.49244,3325.9991,15.32509,32.0909,6,58.90455,5.24776,85.59214,36,54.96667,14.06528,204.34442,1105.91536,Edge
4759102779.86392,11.62948,2984.76199,0.66926,4904.36104,46.18642,82.13211,17,150.48903,153.32048,40.94019,12,1269.6797,97.35899,1929.00581,1199.5962,Cloud
5087781290.51802,29.34116,834.57369,0.19318,4103.35445,51.19756,48.13343,23,12.31829,65.35665,87.72521,1,641.05011,126.1229,1584.94489,19288.74986,Edge
4292960440.64358,5.35793,4732.95925,0.47554,442.74074,74.69036,29.79512,4,3.09581,103.54411,15.94807,25,624.94899,77.88864,831.39163,14414.0253,Edge
3184866613.02618,2.18055,4486.77907,0.93807,1915.80318,34.69757,84.89246,15,18.65476,166.28475,31.50669,15,541.81011,62.37228,1046.01872,1573.73603,Edge
6696052575.36566,4.40813,5132.46326,0.63388,71.83848,87.02246,92.30232,25,18.10523,69.24719,7.27624,3,1043.59351,116.11218,2472.59617,2211.83656,Cloud
5915609325.75521,5.4821,4397.38356,0.27288,5740.58304,33.78801,13.21361,10,71.06799,69.06964,76.57844,16,659.53133,140.53869,991.57738,1275.12235,Edge
4458876734.39406,0.26414,659.44407,0.17882,3334.88937,34.84639,28.14612,17,67.93795,12.16391,8.54484,13,501.05287,77.84243,1073.62778,277.72399,Cloud
7863840625.51141,4.47131,970.49741,0.74874,5931.64315,48.54785,29.47471,13,3.76252,70.9724,33.16279,5,1350.82637,155.21095,1868.83131,9872.86013,Edge
3453865649.94877,5.95655,2830.09537,0.29326,1520.06989,47.2501,32.10017,17,108.90257,100.38031,11.01564,10,423.81838,61.08725,1091.28161,752.70827,Cloud
1018921622.66603,29.27308,4509.58465,0.30072,1027.77551,53.92763,90.98459,7,14.53194,14.13754,32.32673,24,185.67442,20.03188,481.54647,16564.2702,Edge
4135280187.49099,2.90514,4980.83242,0.39503,5731.31953,80.02062,33.90203,19,32.71838,168.28825,34.60217,17,885.43717,82.17038,1911.61351,1326.68879,Cloud
531621597.60558,1.49614,4221.97162,0.00492,3904.58004,64.66753,58.84407,9,152.13308,132.77972,85.86009,30,107.97781,13.08676,531.88132,1091.87194,Edge
1803159018.7704,42.033,3022.91916,0.31259,2043.54455,9.04233,23.00511,9,15.76983,142.78699,45.5179,36,163.85055,37.65228,362.472,22268.83156,Edge
1882455932.31751,8.1939,994.84879,0.6907,603.82668,56.99187,69.03282,20,39.71648,44.65241,75.26456,22,246.27523,44.49299,1119.20203,2354.74602,Edge
2866766702.81066,36.26845,4552.44819,0.97896,4883.32535,74.65423,91.1102,5,420.35168,121.06171,62.45824,16,986.54122,64.35845,1244.51323,1374.03776,Edge
699835097.9061,0.56599,5606.0483,0.69694,3710.39877,31.42486,10.30181,11,38.5438,113.23714,72.72551,33,76.64644,16.3765,430.19951,1183.99524,Edge
4430909831.88288,0.32082,903.73249,0.19224,1388.91295,12.8505,90.02995,8,376.67821,114.71448,87.10579,31,620.7415,109.58534,811.0033,1157.22793,Edge
5147968294.63354,68.7355,5178.24921,0.0017,826.14667,27.16068,34.95845,6,2.83706,6.80656,14.79636,26,545.51597,92.85236,726.84982,194266.35656,Edge
654765543.90265,0.87578,575.67419,0.91173,1870.53246,61.52969,54.01399,16,94.28023,139.65939,46.98212,24,88.13673,13.76112,819.1505,843.13081,Edge
297996102.38895,31.53833,2929.08161,0.79636,92.33037,65.28864,94.0588,25,49.71976,169.81118,18.15559,36,41.04614,5.46755,1225.54339,5888.87736,Edge
2131047680.26669,75.18352,4250.02794,0.95769,5740.46554,95.13187,33.65648,19,18.14731,136.30123,76.12515,20,493.66947,50.53842,1649.04699,33995.97915,Edge
736579404.0433,14.21214,4769.10702,0.34918,355.30575,27.03149,71.4461,9,4.31068,67.86373,64.48274,35,77.97398,16.67416,349.4515,27330.45552,Edge
3156215490.72965,0.59007,1474.17574,0.90953,391.35857,42.27792,64.68068,24,20.59116,10.9531,43.49851,3,374.21648,65.31569,1262.81802,374.19262,Cloud
3987941976.51462,52.03931,1453.17765,0.78665,3032.19271,66.30767,27.68682,13,21.4606,12.30317,85.20915,5,552.6878,97.92951,1174.5877,19662.65595,Edge
2413260598.88269,0.51819,4729.2131,0.36507,3047.16368,95.01712,72.41173,21,5.27784,124.21183,75.23454,34,604.82294,57.03217,1880.73473,1914.80594,Edge
2921402565.5861,2.05262,3132.34934,0.13647,4945.69919,6.8953,38.70039,1,28.89037,131.87887,38.64583,31,260.23684,59.14375,281.33972,1350.9735,Edge
6732300449.73656,47.24195,1114.20687,0.3468,4937.7549,33.80181,63.9949,9,4.19835,141.2619,84.22756,16,1377.76792,164.7092,1676.66527,90831.47002,Edge
6367435340.33533,2.67706,551.04209,0.33924,2421.48349,90.90295,89.48682,10,3.00621,83.23769,33.20294,1,1753.36632,125.69962,2342.4296,7378.56319,Edge
4348561738.78003,95.2867,5905.10168,0.58242,4574.85858,75.79149,90.11777,23,196.7592,162.35157,10.31505,14,1445.59727,76.62933,2644.03922,4379.55494,Edge
6956835503.29732,37.8445,2940.00067,0.77411,2171.66282,72.87056,54.1778,0,2.27373,161.56043,44.68666,16,1002.19335,144.73223,1002.19335,133902.72361,Edge
844778424.87152,149.53683,4749.09713,0.91766,4220.39054,46.3219,51.09211,23,2.34836,125.19186,22.80742,31,144.43893,15.86364,1037.87064,510138.66396,Edge
844989117.20933,11.38668,1729.20239,0.21108,4171.49362,96.81035,47.97079,13,413.46453,85.37445,68.3935,33,138.5855,19.43424,938.92602,1169.68332,Edge
2848107657.13831,124.3101,1962.76293,0.95972,5332.14561,63.54242,33.24619,2,15.58148,3.06843,33.35687,21,388.15535,56.26512,481.34353,64250.94297,Edge
4817899569.20217,14.92939,3064.76945,0.32812,4932.82474,87.11391,41.95376,22,185.29657,51.73102,12.17118,13,1046.77068,85.72791,2305.19838,963.8044,Cloud
3671028370.81581,0.49426,5225.40678,0.03122,5710.67953,29.70844,56.15135,8,2.13709,97.55059,23.40512,32,740.92446,69.13944,991.87485,2504.73625,Edge
72780231.18748,26.45995,3768.40177,0.07368,5093.13116,7.54409,49.4459,20,10.72383,79.16662,61.17157,10,10.32104,1.62523,438.21789,20060.37568,Edge
1957291882.72138,14.64801,2979.81609,0.23104,3803.7604,46.2422,67.15971,5,472.63887,35.43008,81.04004,22,386.86269,47.30848,580.90765,951.09389,Edge
1151133176.63834,31.34779,5361.4683,0.33018,4739.84879,60.38085,66.27031,3,763.4366,145.55076,65.87622,29,281.94442,26.20706,417.45857,1258.59702,Edge
5121985923.43926,4.82797,4000.45516,0.18642,569.13063,63.6633,66.61623,17,2.535,134.22847,52.21206,7,698.5676,110.12842,1491.59185,15655.99303,Edge
1570111144.04076,1.61988,2424.80099,0.44607,128.17965,28.12779,10.99972,3,14.51526,119.17732,35.86963,16,167.64573,31.38327,259.61825,1382.76951,Edge
2139077774.50004,0.37987,1494.98621,0.52536,5290.87451,38.02833,12.43611,0,6.48225,160.4286,59.05322,28,246.04444,47.34754,246.04444,1404.6333,Edge
5720835511.69878,14.96745,3552.32197,0.9918,2808.63315,93.11615,84.76919,3,4.33266,167.4813,64.15917,17,1593.73197,129.33282,1773.43877,28509.423,Edge
3696240606.04081,0.41536,2346.72868,0.30292,2882.37901,69.04943,92.27504,7,57.52913,83.16445,31.55509,39,988.92853,72.40356,1332.43425,899.26199,Cloud
3088959126.19259,32.29469,2827.40593,0.18202,4650.58078,84.52039,41.17847,13,2.31938,139.65355,27.68874,25,474.97995,59.40204,1203.42422,112017.53896,Edge
5590576570.33698,113.07291,2234.37933,0.93459,4034.32501,10.88779,16.74483,22,530.91972,145.49766,66.02614,15,516.60556,127.35444,1020.39468,2480.5229,Edge
2907127340.63022,61.4667,940.50608,0.82743,1368.68651,11.20805,24.87818,3,2.81026,127.03261,30.48035,20,269.41329,56.65677,338.54415,175600.82368,Edge
7631567036.70116,0.32101,636.71142,0.2424,787.56177,52.60067,15.73437,10,61.87971,58.59297,23.2987,9,970.48521,143.65626,1387.18824,394.08409,Cloud
7791985768.26229,8.50577,2612.48719,0.88354,3514.3779,41.96546,75.54474,8,5.4963,96.59135,49.37907,14,1584.52646,165.49245,1879.60211,13019.86578,Edge
2537364053.62718,19.30769,4678.54849,0.71983,3628.04086,36.3754,31.2726,5,159.66765,75.38664,34.17875,9,288.3617,50.31939,460.20635,1305.03943,Edge
2396522969.00587,4.70671,3299.77115,0.5459,1897.33926,91.75587,75.83586,9,6.52544,65.2618,50.86567,40,382.95613,51.22916,916.56741,6770.01982,Edge
1116104743.45093,17.66477,4540.81083,0.78362,3365.45505,12.77097,95.03269,23,25.77578,62.13272,45.73179,29,217.35681,23.32781,763.53638,6198.51257,Edge
2783705640.13426,1.23769,4107.00544,0.87938,601.94422,74.08328,53.04662,25,376.02158,55.02258,70.22448,21,403.83052,64.49549,1687.26746,728.67296,Cloud
977942975.46053,1.38052,1263.6682,0.8428,2279.43438,88.57838,26.24531,7,2.038,34.35413,88.24536,38,153.68242,24.28969,558.70431,6624.43641,Edge
331283292.77098,0.16621,90.86688,0.97494,3824.33498,93.07702,63.33522,21,471.13068,5.26053,15.02599,13,82.63937,5.9823,1340.21717,192.16819,Cloud
2416139394.47149,0.18086,5324.74089,0.44146,5255.65479,90.06821,74.90753,8,637.57656,101.21662,58.95716,18,815.62133,53.45869,1283.86687,615.09798,Cloud
3872095349.13865,3.72934,4379.30343,0.45371,452.96018,42.40532,73.34612,24,46.62341,113.62942,39.48072,25,459.50581,78.68984,1349.48327,1350.9271,Edge
5452541229.59568,0.66793,3194.74802,0.00234,3200.2413,11.32784,26.72939,15,550.48514,19.39726,78.48524,23,505.84971,130.50013,852.31264,786.78479,Cloud
3335315491.11256,24.71805,180.92195,0.66016,4179.29211,9.77361,10.86421,20,2.9847,87.37171,25.65325,29,305.10801,63.51097,753.07046,66914.98976,Edge
4707882596.27665,3.02374,819.04891,0.93474,5474.56337,31.61207,72.52111,3,11.64476,126.8449,41.89612,14,1103.42211,96.72786,1200.0984,2688.4999,Edge
2032856288.19506,1.6069,3126.94471,0.30564,2266.16798,53.64691,76.89908,22,609.33331,142.659,14.59118,17,375.13463,36.6274,1302.23906,468.55687,Cloud
5317322035.37473,0.11562,3550.01197,0.85042,3114.18614,72.81312,25.81283,15,816.09062,109.40893,54.80584,28,765.7525,115.6054,1527.24104,936.79496,Cloud
5623388907.95288,32.81003,410.61069,0.75729,6089.23805,49.85024,52.38837,23,658.44598,22.62617,22.34837,39,1323.2653,105.35959,2253.2153,1125.50523,Cloud
4336279045.17868,0.19379,4434.38907,0.82499,4137.03507,18.87381,82.60107,18,2.29832,145.45615,76.72659,28,864.28851,103.07761,1341.16641,1795.73013,Edge
5497668564.52807,0.12273,2653.56327,0.20404,2998.36699,76.31662,13.488,5,2.03803,129.10099,19.72368,22,807.77527,101.66802,1069.48767,1054.35152,Cloud
3196121355.47033,4.33757,3634.04911,0.93058,3099.8913,84.88332,45.32703,4,4.73961,19.57125,66.76248,15,492.42459,73.02619,717.21456,7802.52354,Edge
6257608450.67334,0.32093,3284.52535,0.89463,2228.50617,11.74309,74.353,9,6.50928,176.61793,39.5514,34,804.78896,127.20988,1014.34847,1492.11065,Edge
3750716534.69965,20.77067,3909.96589,0.12277,5387.51689,81.12807,22.01265,0,339.20397,154.69917,20.99021,14,566.13337,69.8016,566.13337,938.012,Edge
5497359395.09578,0.17834,3443.03768,0.66169,6049.35119,57.15399,16.51642,24,656.83998,111.88855,53.26761,17,719.94329,118.73666,1769.20636,676.05382,Cloud
7218555479.59849,0.18237,3703.47145,0.3822,1636.53452,7.66583,15.84339,23,165.55399,53.55319,58.07218,11,647.65979,159.12382,1141.0011,492.49198,Cloud
3337669079.23281,5.70973,4952.6665,0.11727,5170.17252,85.46044,54.57777,8,53.60456,59.18744,26.59183,8,878.88707,63.84585,1330.54465,1108.90103,Cloud
6467605303.49221,0.92385,4120.5615,0.38525,1279.69444,66.2389,50.4737,7,185.40004,88.71346,14.39634,18,895.97298,116.41471,1230.6255,516.17848,Cloud
3252260407.17785,0.76259,3653.87776,0.08889,876.24208,91.77953,11.98846,6,126.56647,97.51237,35.15817,17,519.76415,64.7917,875.56889,520.66521,Cloud
7439840507.68886,3.63877,2245.45498,0.57358,573.14863,63.06523,57.25601,4,31.25921,54.46375,81.64694,29,1010.98276,180.24181,1196.50017,2008.10357,Edge
4953239693.19148,0.11277,5398.26089,0.79526,2979.63789,65.35508,42.77579,18,632.70778,40.45197,14.56026,24,682.53614,89.23181,1535.91231,480.15761,Cloud
3315741846.04256,25.95252,3202.67905,0.95885,4862.05077,80.19315,38.88534,13,101.12526,132.64111,81.30114,26,497.89497,80.22288,1201.02489,3118.18787,Edge
4562587008.51472,3.60774,1179.53681,0.09802,2680.56328,11.58616,73.63169,1,13.04664,80.58002,53.71845,13,626.67276,98.73711,649.88654,2683.06357,Edge
1880220963.91312,54.12535,2561.36899,0.13542,4873.63942,54.5215,69.03409,21,11.57762,12.15565,44.29958,13,464.98487,39.04933,1358.21304,37709.53398,Edge
3825967217.27213,22.94535,4097.34604,0.81061,5410.93479,18.20094,74.6101,4,42.88823,119.8982,45.84448,15,815.2369,80.00681,919.9986,4878.40996,Edge
3433831319.69433,1.66627,627.53132,0.88925,5157.71374,39.96224,53.5517,25,97.74963,124.5135,75.64555,32,672.9461,81.28182,1572.52135,1305.43358,Cloud
4462159989.0814,0.8002,4002.91754,0.06555,746.62375,67.98289,15.91979,4,6.53215,82.4416,14.4339,32,624.63878,80.33289,819.00799,1569.80477,Edge
7146193517.6962,6.99771,2067.18813,0.70378,2353.6111,57.05614,29.02103,3,4.86406,55.77235,19.42615,11,935.29465,131.95721,1066.32044,11893.2485,Edge
6062167053.65207,0.10869,1061.44476,0.17278,5458.6158,27.08513,93.94019,4,25.89144,174.9087,24.99842,31,1644.49022,115.06803,1765.24346,834.26955,Cloud
7800913403.04395,0.15374,928.9023,0.43385,3216.59327,74.66427,35.53761,10,2.26363,97.87121,74.03963,36,1135.45068,183.49455,1651.43988,1813.54459,Edge
3063315895.88119,0.59293,2250.32533,0.79434,1968.75665,37.01859,56.08804,7,660.54983,59.27897,15.88816,20,349.77601,55.56179,592.38456,439.01718,Cloud
2867390420.69176,2.91577,3351.65417,0.3886,749.83756,83.26826,80.81542,22,203.25016,35.23998,51.03172,39,437.91804,61.33872,1658.27382,1052.89095,Cloud
7992367542.06585,69.79398,2513.05454,0.61736,1580.51413,10.66862,57.92884,5,43.15143,9.22318,76.80632,17,737.08688,190.04542,851.09127,13601.57718,Edge
3137774741.31797,2.90674,639.61769,0.61913,2706.55885,37.82657,44.57137,20,241.45181,75.47548,76.62054,5,360.3906,74.55717,1060.82971,427.3531,Cloud
2686884956.96377,53.33931,1336.31777,0.73855,4904.31744,93.11589,17.28419,4,22.13047,47.74172,51.31563,37,432.40014,57.54801,672.00874,20210.02426,Edge
1132464324.34882,34.81038,2714.598,0.59763,3067.62572,80.33214,22.6026,1,10.4821,106.16011,50.37135,14,170.18309,24.15623,224.33255,27056.3805,Edge
622072836.65057,74.76387,5919.20034,0.53778,6102.25855,70.62369,83.01032,4,13.68308,10.56048,30.92736,11,221.12713,12.14928,420.24977,43924.94932,Edge
5873068057.59346,74.63128,4201.93219,0.60986,2060.19204,64.62534,27.23974,0,49.27978,55.29186,66.98435,34,805.71317,134.31073,805.71317,13179.88839,Edge
1887099026.81275,73.58205,562.65334,0.04311,3641.32363,66.85824,18.42536,12,2.05243,136.50393,54.94046,27,262.39835,41.05147,839.43285,287589.0254,Edge
5332410654.25445,0.36262,3097.26852,0.22802,5806.3031,59.04984,23.5918,2,64.59046,32.5195,44.65842,27,706.7659,110.92324,795.91075,731.0421,Cloud
